,artist_name,track_name,track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
13678,Midland,Drinkin' Problem - Live From Spotify House SXSW 2016,22umOfAq48etBLGbk8Ffpn,0.219,0.654,247133,0.822,0.0,9,0.417,-5.04,1,0.0716,104.734,4,0.48
13679,James Barker Band,Just Sayin',5Zr5DLfEF2tCP5SNoxUmvV,0.0602,0.647,187160,0.819,0.0,6,0.364,-4.933,1,0.0357,105.941,4,0.922
13680,Dirt Rock Empire,"Dirtbagz Anthem (feat. The LACS, Sonny Bama, Crucifix, Cymple Man, Hard Target & Big Snap)",7qYVI1OvkyJ8TGQnByaCZa,0.386,0.886,323180,0.785,0.0,2,0.179,-4.874,1,0.184,111.004,4,0.577
13681,Shania Twain,We Got Something They Don't,7ABq5jNSk73qBlKcYxtZBB,0.000236,0.674,208813,0.672,9.93e-05,10,0.0657,-5.953,0,0.0282,98.058,4,0.715
13682,Matt Stillwell,I'm a Vol for Life Y'all,7zJgdxw73TAyYPPlkpiXBB,0.116,0.502,218285,0.855,0.0,5,0.119,-4.266,1,0.0514,166.084,4,0.842
13683,Nashville Cast,Beautiful Dream - Ballad Version,24Bf2iN1rigUUCjqETNYHU,0.431,0.683,264067,0.426,0.000735,10,0.071,-9.165,1,0.0281,107.016,4,0.539
13684,Mike Ryan,One Way,7b6S83HsceeUVpu28mWyF5,0.11,0.556,201748,0.691,0.0,0,0.243,-5.019,1,0.0307,144.057,4,0.464
13685,Kenny Chesney,Down the Road (with Mac McAnally) - Live,0ftYn6m8LU4JOgLu9GkcTe,0.801,0.414,189293,0.584,6.05e-06,5,0.617,-9.245,1,0.0285,162.887,4,0.579
13686,Tracy Lawrence,If the Good Die Young,3rp3SWihZ9C3goohFmCc4y,0.00805,0.532,154139,0.885,0.0,11,0.886,-4.854,0,0.0518,156.073,4,0.721
13687,Kenny Chesney,Coach,3QaCNWSZnTy0aIvflwTUA5,0.0086,0.378,265653,0.66,2.03e-06,2,0.0996,-5.7,1,0.0368,155.935,4,0.228
13688,Granger Smith,Reppin' My Roots,36SLh3m9o2B96AswPr9UH0,0.0765,0.533,169693,0.919,0.0,10,0.112,-4.513,1,0.0827,160.098,4,0.687
13689,Logan Mize,Come Back Road,4sG3O8TidNPTJAOar38vLY,0.0423,0.584,164588,0.677,0.0,7,0.0894,-5.504,1,0.0292,89.99,4,0.475
13690,Tim McGraw,Love Me to Lie,37m0j1xUf4ZEIiDrbhj4wl,0.212,0.586,230227,0.461,0.0,6,0.0972,-7.597,0,0.0522,139.971,4,0.261
13691,Lady A,Lay Our Flowers Down,2oiSQcGDnVlLI26UPeMICo,0.103,0.564,192200,0.762,0.0,5,0.107,-3.839,1,0.028,92.915,4,0.466
13692,Hurray For The Riff Raff,Pa'lante,2U23a01JvBxvuYiQpuHRF5,0.71,0.55,353240,0.317,7.52e-05,7,0.0828,-7.431,1,0.065,104.782,3,0.0836
13693,Kenny Wayne Shepherd,Diamonds & Gold,6ih0RIVI5ZVOOGpYBzV9rd,0.0418,0.571,317773,0.852,2.37e-05,8,0.0527,-5.752,1,0.0323,92.155,4,0.804
13694,Eli Young Band,Never Again,3QWgfaCa9Clu2SkESPxGBt,0.0825,0.573,177667,0.758,0.00024,4,0.26,-6.317,1,0.0285,100.992,4,0.424
13695,Willie Nelson,True Love,6Cm9Be3jrY4sOiBOdSWvFT,0.676,0.601,180467,0.285,0.00159,11,0.11,-13.481,1,0.0506,135.097,4,0.419
13696,Jo Dee Messina,Bye-Bye,2ntHn11Aeg0foJEqByRybL,0.183,0.644,200960,0.868,0.0,10,0.322,-3.98,1,0.0464,134.38,4,0.642
13697,Seth Ennis,Fast Girl,7JJbiSK9OkQqfDaioahHw2,0.219,0.652,171440,0.654,0.0,3,0.09,-6.43,1,0.027,92.01,4,0.752
13698,Demun Jones,Feeling Good,5BEy7VQjhXRYfuvkdWsXbg,0.0657,0.715,216053,0.644,0.0,7,0.0869,-5.917,1,0.0377,136.017,4,0.641
13699,Kenny Chesney,Somewhere with You - Live,3u1SWj9rUNMCwxacrk8UVK,0.0371,0.552,268587,0.95,1.17e-05,1,0.833,-5.205,0,0.0451,112.712,4,0.443
13700,Kenny Chesney,Out Last Night - Live,7qUcFV6nvxlhseJhR3IjNp,0.147,0.555,248760,0.92,0.0,9,0.971,-5.684,1,0.0588,141.911,4,0.318
13701,Anne Murray,Shadows In The Moonlight,7i6YbLIaM45ntr0OnkEfBj,0.00351,0.63,209733,0.689,4.7e-05,0,0.103,-5.927,1,0.0253,104.683,4,0.422
13702,Cale Dodds,Out of My System,45IHaSUxjc4jzdujUIud8T,0.216,0.57,218507,0.897,0.0,1,0.138,-4.62,1,0.0964,92.134,4,0.547
13703,Sugarland,Babe,40PXEOFLJc7UIpLMrhSfW1,0.0221,0.577,215107,0.784,0.0,1,0.125,-3.266,0,0.101,171.791,4,0.643
13704,Jason Aldean,I Won't Back Down - Live from Saturday Night Live,0bci2nasZ4bDE0EgZJ7frg,0.0101,0.758,232007,0.544,0.000125,7,0.911,-7.057,1,0.0679,114.019,4,0.791
13705,Jo Dee Messina,"Heads Carolina, Tails California",2tpWN4Il5Hk3xPlTQjvkk8,0.0471,0.607,209760,0.815,2.81e-05,4,0.111,-6.619,1,0.039,136.949,4,0.57
13706,The Cadillac Three,Demolition Man,0J9dMUkj7NvN2TeRVkYGcd,0.00724,0.581,180240,0.736,6.14e-05,2,0.164,-5.597,1,0.0297,105.0,3,0.446
13707,Jon Wolfe,Hang Your Hat on That,5y6kbW40ouuZNSQuSozFAr,0.00956,0.548,187853,0.734,0.0,2,0.18,-4.462,1,0.0291,142.096,4,0.585
13708,Willie Nelson,It Gets Easier,6nO7n19SbQB5sklwimvox9,0.768,0.612,186880,0.257,0.00115,5,0.104,-14.007,1,0.0303,128.031,4,0.394
13709,George Strait,She'll Leave You With A Smile - 2001 Version,5i9P3UYkPNDUFSDH6o52iu,0.561,0.614,178773,0.672,0.000194,4,0.23,-5.356,1,0.023,97.914,4,0.506
13710,Spencer Crandall,I Thought We Broke Up,5ytBOOl3HrLt3UFuXfQh0K,0.415,0.498,166342,0.572,0.0,11,0.106,-8.206,1,0.151,171.718,4,0.542
13711,Dalton Domino,July,4AdzN23AhwBz7s3c7apjY5,0.0168,0.594,204539,0.785,0.0,7,0.171,-5.44,1,0.0374,131.086,4,0.786
13712,Filmore,Didn’t Get It Right,3QDxsOeY1bJzsnq3nCMQBx,0.283,0.722,208107,0.587,0.0,11,0.181,-7.529,1,0.0794,166.011,4,0.818
13713,Jake Rose,Sleeves,2KdwfPXKqWggC3VROTj3Lg,0.0738,0.716,174213,0.622,0.0,3,0.111,-6.416,1,0.0362,95.122,4,0.367
13714,Tech N9ne Collabos,Brand New Hunnids,2wI7xleOfFnjhZ8R2xkNtn,0.09,0.899,261830,0.723,0.0,8,0.104,-6.188,1,0.0787,131.951,4,0.164
13715,Toby Keith,Get out of My Car (Live),7vlhpfETdGr4QAIv25EOhO,0.0416,0.594,270720,0.826,0.0,7,0.749,-6.527,1,0.0485,124.689,4,0.558
13716,Moccasin Creek,Watch This,0q8DxBCyj91Wrh1zlmcx5H,0.0462,0.806,231823,0.719,0.0,8,0.17,-6.08,1,0.26,90.042,4,0.283
13717,Muscadine Bloodline,Ginny,6nOLFz8xHhf99ZJJ1oFDNi,0.0195,0.517,325947,0.535,3.2e-06,1,0.131,-6.215,1,0.0279,113.956,3,0.221
13718,Cole Swindell,Beer in the Headlights,2LYtN9zTbfGPAV5dWgathv,0.463,0.617,164162,0.791,0.0,1,0.173,-5.364,1,0.0387,157.832,4,0.781
13719,Adam Wakefield,Blame It On Me,7yGeiQun8ZALGMg6KiIvcA,0.0233,0.518,225162,0.669,1.34e-05,2,0.164,-5.027,1,0.0349,128.354,4,0.358
13720,Eric Church,"Bible And A .44 - Live At Allstate Arena, Chicago, IL / April 13, 2017",3C8cfYjuDNE8AsT7nVzSZ1,0.758,0.417,241851,0.387,1.27e-06,10,0.916,-7.4,1,0.0301,102.385,3,0.362
13721,Una Healy,Stay My Love,3OSHVLFRtJIfw49DRb5wFX,0.696,0.492,196507,0.383,0.0,2,0.112,-6.907,1,0.0263,76.108,4,0.269
13722,Lauren Alaina,Painting Pillows,7cmSn1UvP6vyY7Dfpr2OBD,0.178,0.469,195333,0.557,5.28e-05,5,0.134,-4.752,1,0.0315,76.463,4,0.203
13723,Johnny Paycheck,I Can´t Quit Drinking,2tGUKHloAPEqwCl2OMTzk9,0.574,0.589,179972,0.361,1.54e-06,5,0.396,-11.65,1,0.0326,145.841,3,0.506
13724,Chase Rice,Amen,3bzlQIS9aiVstWrgwBlGZm,0.79,0.363,235707,0.4,0.0,3,0.109,-9.385,1,0.0371,135.579,4,0.334
13725,Granger Smith,Raise Up Your Glass,5TlA2niFexoArp6X5CFUtb,0.0637,0.532,228040,0.857,5.51e-05,2,0.181,-5.125,1,0.0478,143.955,4,0.447
13726,George Strait,Run,0ymeeZyOcvmsKHAeTU53rw,0.508,0.493,244093,0.692,0.00136,11,0.302,-7.19,0,0.0314,75.621,4,0.285
13727,Lee Hazlewood,I'd Rather Be Your Enemy,4Me5V5X6UkMlWA5qMRUMvt,0.822,0.649,136853,0.355,0.0,4,0.334,-14.557,0,0.0399,118.282,4,0.554
13728,Kenny Chesney,American Kids - Live,45kAQOK8mo7Z7wlqrwTHGH,0.345,0.394,329120,0.983,2.53e-05,7,0.944,-7.685,1,0.528,169.914,4,0.0977
13729,Russell Dickerson,You Look Like a Love Song,6qtB0qaCLqpFj8Ha7YJosn,0.0693,0.655,277720,0.858,2.55e-06,5,0.0914,-5.752,1,0.0465,119.022,4,0.642
13730,Aaron Watson,The Arrow,6fb3AYRhhKx5bPEMUfhNuP,0.568,0.608,225053,0.751,0.0,11,0.116,-7.297,1,0.0341,109.025,4,0.607
13731,sKitz Kraven,Welcome In,4oeGdg1dkjK6gUxt9sokoZ,0.703,0.626,259387,0.701,0.0,1,0.195,-6.715,1,0.284,75.862,4,0.394
13732,Grateful Dead,"One More Saturday Night - Live at Barton Hall, Cornell University, Ithaca, NY 5/8/77",2I0fbTGgwFUUCopz7XpbjR,0.429,0.525,310080,0.796,0.0867,0,0.93,-11.019,1,0.0559,154.763,4,0.911
13733,Little Big Town,Rollin',1VyODfRmE0BBSguPSAWn7R,0.00705,0.564,156613,0.847,0.0,1,0.102,-2.461,1,0.0305,98.008,4,0.951
13734,The Band Steele,Moon in a Mason Jar,6gnNhLrFCA9zQ5RtwSWIQJ,0.0871,0.536,236306,0.839,0.0,4,0.123,-4.187,0,0.0297,82.005,4,0.757
13735,Buddy Brown,Different Set of Rules,0cAfwdaPuiKyTUp91b9kfn,0.106,0.669,192400,0.801,4.91e-05,9,0.165,-4.543,1,0.0343,127.946,4,0.693
13736,Futurebirds,Voices Carry,35nj50WQHAtGGpwbC4x6rJ,0.104,0.42,284015,0.614,0.105,9,0.0913,-9.06,1,0.0263,109.089,4,0.315
13737,Willie Nelson,Little House on the Hill,3dF3kvnHwiMOrTVSnDl6nY,0.563,0.531,182080,0.66,0.000284,4,0.41,-8.426,1,0.0535,179.837,4,0.85
13738,Jamey Johnson,Freedom to Stay - Live,0FwsPJBk1haBWBk6JJtPJj,0.815,0.321,253080,0.222,0.0156,9,0.893,-12.324,1,0.0317,101.85,3,0.18
13739,Natalie Hemby,Time Honored Tradition,4XqD2pfvBycih1dHLbW2rG,0.0109,0.563,196160,0.765,0.0,0,0.185,-7.862,1,0.0286,102.037,4,0.792
13740,Brandon Ray,Ends of the Earth,61do7z56sD5oSCCbBueBPq,0.031,0.541,176151,0.774,1.91e-06,10,0.105,-6.105,1,0.04,85.966,4,0.671
13741,Grateful Dead,"St. Stephen - II; Live at Barton Hall, Cornell University, Ithaca, NY 5/8/77",3yYjvqCyROgBMLO6fNfKBZ,0.471,0.442,114080,0.683,0.176,9,0.229,-11.662,1,0.0739,155.51,4,0.512
13742,Gregg Allman,My Only True Friend,0ut1wcVPh5fqNbnUfpFaDl,0.0515,0.429,376747,0.673,0.00289,9,0.169,-5.935,1,0.0297,148.546,4,0.475
13743,Jessie James Decker,I'll Chase The Sky,6bP6Bmb6rqGTD4UcGYyyN0,0.587,0.271,172200,0.486,3.21e-06,3,0.132,-7.38,1,0.0651,72.024,4,0.233
13744,Young Wicked,Vengeance,36rmMts35VdNOrhWFKSSao,0.00129,0.726,236920,0.499,0.0,1,0.395,-7.688,1,0.051,110.999,4,0.0494
13745,Kenny Chesney,Jesus and Elvis,3sdiDU9CIyic6Ts2HO2ucD,0.337,0.535,246640,0.508,0.0,8,0.0821,-7.822,1,0.0272,75.984,4,0.393
13746,Granger Smith,Never Too Old,4bmWlG3LFi4b2w9eTzUngA,0.0878,0.611,209680,0.832,0.0,0,0.24,-6.201,1,0.0444,109.488,4,0.506
13747,George Strait,Kicked Outta Country,15Lw8Uofm03raFJeuVrQ0k,0.583,0.561,239733,0.52,1.85e-05,2,0.186,-7.0,1,0.0315,128.214,3,0.366
13748,James Barker Band,Living The Dream,5faCKS2v8W3wQkIDk6qYKu,0.0711,0.716,207747,0.718,0.0,5,0.165,-6.601,1,0.0627,135.051,4,0.696
13749,Dustin Lynch,Sun Don't Go Down On That,4LjpOVkpvyTtDYpCmK2hy4,0.559,0.556,206880,0.736,1.19e-06,0,0.11,-7.971,1,0.0477,93.957,4,0.241
13750,George Jones,Blue Eyes Crying In The Rain,6iOWoahaZsQ5sDeKgDyxRb,0.215,0.492,182320,0.442,1.79e-06,7,0.249,-9.383,1,0.0324,119.51,4,0.597
13751,Charlie Farley,It Ain't Over Yet,1I3jpw3JLC1reCHuUHjNLT,0.13,0.721,170902,0.558,0.0,6,0.0964,-7.284,1,0.0979,97.99,4,0.54
13752,Mapache,Mountain Song,1MlKC1TifYZPDUP2PefNM9,0.591,0.382,313307,0.532,9.23e-05,7,0.337,-9.461,1,0.0253,102.593,4,0.307
13753,Pat Green,Drinkin' Days,6M5bHd3RcMtvQjqK3EdHii,0.6,0.585,195373,0.738,0.0,9,0.797,-4.901,1,0.0399,142.023,4,0.735
13754,John Moreland,It Don't Suit Me (Like Before),4UEn3nHMm6UjfgBArMIeqk,0.25,0.445,218640,0.715,0.0,5,0.18,-9.497,1,0.0591,168.16,4,0.69
13755,Josh Abbott Band,"Texas Women, Tennessee Whiskey",1CMNGaNA5WW6kRbWSsBUHI,0.0105,0.614,209531,0.866,3.83e-06,4,0.0904,-4.181,0,0.0282,107.021,4,0.763
13756,Drew Baldridge,Guns & Roses,5UJWS1fXHh3zfmM2tjEnuX,0.0125,0.633,171600,0.882,0.0,11,0.152,-5.12,1,0.0646,156.028,4,0.722
13757,First Aid Kit,Perfect Places - Live From BBC Radio 2,2hUyNUvpSlNBmYKCUNCLu5,0.278,0.454,218760,0.421,0.0,1,0.141,-4.834,0,0.026,87.555,4,0.383
13758,Seth Ennis,Play It Cool,2sZDJ5wlHyFTuPvrOKWcbO,0.0804,0.59,163427,0.796,0.0,1,0.0884,-5.526,1,0.0381,91.993,4,0.567
13759,The Cadillac Three,Legacy,2kwCqFWEIHYeP1VUSTRzUm,0.0948,0.628,197093,0.522,0.000133,6,0.286,-9.784,0,0.0432,86.002,4,0.549
13760,Son Volt,Sinking Down,6rog8vv7luQw2w2pwhhrGY,0.361,0.36,208553,0.796,0.392,5,0.183,-6.123,1,0.0461,142.093,4,0.494
13761,Allman Brothers Band,Franklin's Tower (Live),02MHEaqTqJeHAFxqVuk2XZ,0.0925,0.35,593038,0.89,0.000364,4,0.922,-7.018,0,0.105,111.402,4,0.363
13762,Tech N9ne Collabos,Minimize,0OUf907oEBOYMvzDTpp98J,0.248,0.524,216360,0.772,0.0,6,0.717,-4.467,0,0.137,171.819,4,0.337
13763,Lauren Alaina,Queen Of Hearts,2eU9kOnUMcaBIM4vjZrP0l,0.149,0.583,175013,0.704,0.0,9,0.0713,-4.278,0,0.0388,171.087,4,0.652
13764,George Strait,Troubadour,0auodwenphDnNUvdg73HJ9,0.317,0.545,173933,0.663,0.00053,11,0.232,-5.551,1,0.0256,136.106,4,0.342
13765,Brad Paisley,Love and War (feat. John Fogerty),6XJ9H7LxgRjxvkBD9iS9G1,0.0283,0.476,231859,0.788,1.7e-05,2,0.0968,-5.822,1,0.0328,122.487,4,0.361
13766,Sean Stemaly,If This Truck Could Talk,0bmo0VSmKqXWAOYs1L8uGP,0.0102,0.416,192338,0.847,0.0,10,0.359,-4.202,1,0.0653,174.062,4,0.701
13767,Rascal Flatts,Kiss You While I Can,0or62irovJr1l01kh192Ls,0.0534,0.593,194120,0.866,0.0,0,0.0799,-2.371,1,0.0738,106.466,4,0.715
13768,Willie Nelson,Butterfly,59aOqTMESFDQcaXOHBOMal,0.607,0.627,230120,0.361,0.00991,7,0.18,-11.887,1,0.0288,76.971,4,0.473
13769,Logan Ryan Band,Buenos Noches,0H0TNHwaaUVNDWSLrFLNZ6,0.00195,0.315,252857,0.578,0.000407,8,0.0981,-9.232,1,0.0479,112.678,4,0.622
13770,Tommy Chayne,King of the Pines (feat. Upchurch),0tCWyBFWM4M5qhaSeyuAGo,0.02,0.733,197176,0.807,0.0,11,0.313,-5.374,0,0.246,149.988,4,0.488
13771,Troy Cartwright,Somebody Else's Problem,76U8y6qryEuzXHhWd7PfDj,0.00808,0.545,181333,0.646,0.0,7,0.38,-6.651,1,0.028,104.928,4,0.31
13772,Little Big Town,Wichita Lineman - Live,506ZPBdnMp2dpq800lwmRg,0.944,0.37,228693,0.328,0.00484,11,0.928,-11.478,1,0.0331,134.572,4,0.0934
13773,Tech N9ne Collabos,Quicksand,7uRvmUdXbiZaUvE2mgb02B,0.0417,0.718,183080,0.6,0.0,1,0.343,-6.35,0,0.316,191.974,4,0.398
13774,Overtime,No Sunshine,27F4RvugwDg08lpplfls38,0.143,0.682,238787,0.525,0.0,9,0.0845,-7.713,0,0.0393,82.013,4,0.148
13775,Dylan Scott,Rules,5965DWoiOuO2T3jIWLlXyf,0.332,0.626,169507,0.55,0.0,6,0.0656,-7.483,1,0.0279,148.025,4,0.159
13776,Pistol Annies,Tulsa Time,2vXGDjdi9MnYu3y6souE8e,0.345,0.776,202947,0.641,7.52e-06,9,0.177,-7.103,1,0.028,104.757,4,0.938
13777,Reba McEntire,Softly And Tenderly,7f7gwBpkCJFUQnsaCI8zCr,0.704,0.53,240507,0.361,2.02e-06,2,0.106,-8.945,1,0.0244,102.981,3,0.152
13778,George Jones,Wabash Cannonball,0ez0JY5aPEnRGGtnDSit0X,0.376,0.574,119440,0.689,0.0,9,0.258,-8.056,1,0.0274,95.913,4,0.941
13779,The Band Of Heathens,All I'm Asking,7IuT4ia8ydOYmEPNYeFONM,0.171,0.499,230587,0.482,0.000695,9,0.0903,-7.45,1,0.0407,121.923,4,0.532
13780,Hiss Golden Messenger,Standing in the Doorway,7oYPCRpV3oPCl2fJ2Gud71,0.588,0.492,157829,0.406,8.26e-05,4,0.128,-8.172,0,0.0313,84.477,4,0.292
13781,Steve Earle,So You Wannabe an Outlaw,2qkyslAcJeILgVS0aIib2U,0.411,0.462,207840,0.725,0.375,9,0.167,-5.97,1,0.0325,144.523,4,0.86
13782,Matt Mason,I Run,5jHsZm6nJfRVkBLxi3uEOm,0.0449,0.342,212650,0.804,0.0,4,0.081,-6.115,0,0.0691,199.76,4,0.199
13783,Taylor Ray Holbrook,I Don't Drink No More,0m1DyxyZF8CCRCWPNEszXq,0.0762,0.616,166796,0.614,7.24e-05,4,0.187,-5.474,1,0.0318,129.825,4,0.329
13784,Adam Doleac,Some Girls,4fJHkV23XC3S0bai4CX6uJ,0.00918,0.425,223373,0.948,0.0,3,0.0971,-3.544,1,0.0599,164.017,4,0.386
13785,Cody Jinks,Hippies & Cowboys - Alt Take,7avAxpE1Iodg8WGEegwl6F,0.013,0.549,323658,0.705,1.3e-05,1,0.0851,-5.363,0,0.0382,120.01,4,0.724
13786,Kenny Chesney,There Goes My Life - Live,6t3Mq1tkcntOBcHRL3ar4n,0.845,0.354,273107,0.342,0.0,3,0.734,-10.48,1,0.0332,132.461,4,0.218
13787,Logan Mize,All Time,2ipgeJH9cYdrP8UDVxyQi4,0.000895,0.571,196330,0.81,2.12e-05,0,0.0886,-3.923,1,0.0321,139.936,4,0.464
13788,Nitty Gritty Dirt Band,Modern Day Romance,50IbUmikoDEuT8A62zwlk5,0.356,0.755,212000,0.288,0.0,7,0.232,-16.335,1,0.0364,112.181,4,0.372
13789,Aubrie Sellers,Green Eyes - Recorded at Spotify Studios NYC,3cjElM51VC09D0pMM2Ue9E,0.657,0.456,278167,0.27,0.00165,5,0.0852,-12.637,1,0.0325,111.218,4,0.0996
13790,Granger Smith,Everybody Lives,2Bk0eoq8bN02TbqMlCLOHz,0.677,0.625,239733,0.538,4.09e-05,1,0.109,-7.361,1,0.033,80.057,4,0.285
13791,Mapache,Aquellos Ojos Verdes,76rabBY1lL7UnOi9bwEkAD,0.72,0.665,162333,0.257,0.0,2,0.0811,-11.079,1,0.0287,110.442,4,0.647
13792,Daniel Romano,When I Learned Your Name,3b4zJbFPCb2DUYKlRwbx4Y,0.0692,0.625,143243,0.781,0.0,10,0.317,-7.483,1,0.0347,129.799,4,0.97
13793,Rittz,Indestructible,6iPpRFryc0F8qFLTKenDlk,0.0934,0.763,272587,0.619,0.0,8,0.0825,-7.469,1,0.109,130.011,4,0.112
13794,John Baumann,The Trouble with Drinkin',4e8YAaL0NRwspozEyAEYMV,0.499,0.63,245800,0.659,0.0,4,0.171,-7.583,1,0.0404,75.991,4,0.818
13795,Dylan Scott,Living Room,1rIc1RgeSFH7xU3nknwIq1,0.74,0.615,188120,0.294,2.83e-05,10,0.111,-12.209,1,0.0435,149.832,4,0.349
13796,George Strait,How 'Bout Them Cowgirls,0Z87vtZslY5NKCUNALdQz3,0.394,0.612,235120,0.798,0.0,4,0.34,-4.94,1,0.0354,117.018,4,0.4
13797,Kenny Chesney,The Boys of Fall - Live,5sQTxHmlzeygAiW1dmc44Q,0.0712,0.466,410880,0.846,9.06e-06,7,0.96,-6.25,1,0.0438,148.968,4,0.363
13798,Reba McEntire,Jesus Loves Me,3iLgazsyfqMDrDp13mCdN8,0.885,0.474,126293,0.155,0.0,7,0.0766,-10.079,1,0.0313,97.457,4,0.412
13799,Willie Nelson,Your Memory Has a Mind of Its Own,1RcleA00eMPatTi6vomm6z,0.652,0.647,208200,0.325,0.000306,0,0.2,-11.907,1,0.0282,98.335,3,0.338
13800,Dylan Scott,Back,15YGqMVCBujSGJCo5CWCvv,0.0203,0.635,181680,0.77,0.0,4,0.127,-5.64,1,0.0461,104.482,4,0.244
13801,George Strait,It Just Comes Natural,3YTqtRxmlRZLQhIIrsJtqf,0.314,0.4,175200,0.739,0.0,10,0.244,-3.994,1,0.0335,200.4,4,0.42
13802,Johnny Cash,Folsom Prison Blues (2017 Remaster),6IegQ5ZrgJIM90U3Ezeg5U,0.587,0.747,167008,0.454,0.000105,5,0.0964,-12.615,1,0.0279,101.727,4,0.853
13803,Jo Dee Messina,I'm Alright,18XZ5HrLXw3cIyrVWhFPuW,0.191,0.676,199040,0.733,0.0,0,0.192,-7.745,1,0.0294,98.234,3,0.591
13804,Tech N9ne Collabos,Love,0lXZEvyIsTduBfQErCecQv,0.46,0.787,208840,0.854,4.37e-06,2,0.0835,-5.832,0,0.141,135.928,4,0.12
13805,The Deslondes,Muddy Water,1S3H39nXecr4c1g7qnuMeu,0.858,0.509,216880,0.341,0.0185,9,0.129,-8.932,1,0.0256,81.508,4,0.472
13806,RaeLynn,Trigger,0OB3ICjuYVoojKIv46N9CH,0.00535,0.499,175867,0.763,3.32e-05,5,0.0871,-4.831,0,0.0349,180.046,4,0.524
13807,Buddy Brown,Stop Looking at the Bar,49SIzscn6AQKRuOIPCfa6H,0.076,0.671,190573,0.755,5.95e-06,9,0.106,-4.358,1,0.0421,125.944,4,0.577
13808,Logan Mize,Big City,5jjxfDjxb29eI1UbZTnLCv,0.00607,0.435,222833,0.83,0.0,0,0.225,-3.89,0,0.0412,199.865,4,0.404
13809,Overtime,Raw,5eoUUGTzqRvx02ipytM553,0.401,0.731,197827,0.859,0.0,11,0.715,-5.133,0,0.146,80.035,4,0.636
13810,Neal McCoy,They're Playing Our Song,6A62l5awjnwwsgMlXGQnys,0.3,0.751,201809,0.688,0.0,7,0.0679,-5.596,1,0.0243,95.633,4,0.643
13811,Lauren Alaina,My Kinda People,6pgvPF8fhAWUf0rzuy2IB1,0.0864,0.6,182067,0.826,0.000255,10,0.169,-3.626,1,0.0253,92.991,4,0.602
13812,Danielle Bradbery,Messy,4spOaR7jGGEHgInL0eXw1D,0.0786,0.699,205067,0.599,7.36e-06,1,0.346,-6.904,1,0.0425,108.831,4,0.167
13813,Kenny Chesney,One Step Up - Live,608KuWG6xHDaAST6cAXk5x,0.812,0.381,389453,0.327,0.000207,9,0.761,-12.892,1,0.0305,143.823,4,0.241
13814,Dustin Lynch,Party Song,3yQkheYAcbBWAJekoOi1oC,0.156,0.563,191760,0.897,0.0,7,0.352,-4.996,1,0.213,157.803,4,0.779
13815,Tennessee Shine,Usa,5xFJFxrdkHLplNjBEKCXPs,0.0536,0.681,216518,0.548,9.27e-06,2,0.135,-10.631,1,0.0654,139.916,4,0.336
13816,Lee Brice,The Locals,4IqkJr5Pv4yV8x0vLRgioF,0.0324,0.609,202413,0.841,0.0,9,0.14,-5.442,1,0.0492,131.024,4,0.539
13817,Wheeler Walker Jr.,Pictures on My Phone,5JOqy0OBvCl9Fb4JTBxcdy,0.308,0.6,178874,0.536,0.0,9,0.139,-6.565,1,0.0344,148.018,4,0.516
13818,Kenny Chesney,I'm Alive - Live,4uEWFTzAQRuCroErj4NMiS,0.669,0.477,232440,0.502,4.41e-06,3,0.358,-9.377,1,0.0406,77.691,4,0.295
13819,Rascal Flatts,Yours If You Want It - Recorded at Spotify Studios NYC,7IEKsQr25onXLLYaOyD27n,0.102,0.635,205986,0.676,0.0,10,0.298,-7.445,0,0.0588,113.1,4,0.45
13820,Justin Townes Earle,Kids In The Street,2d5VwNikxY1gCSFQSv2WMe,0.953,0.397,233067,0.196,0.000553,2,0.0971,-12.993,1,0.0326,125.395,4,0.249
13821,Tim McGraw,Telluride,6onGOyk9FGWHg7eAfAiiQ8,0.0144,0.544,289653,0.94,0.000122,8,0.0479,-5.025,1,0.0395,91.971,4,0.849
13822,Shotgun Shane,"Young, Wild White Boy",3abrcebKqB0YZfEkLeS5Kn,0.12,0.785,204684,0.748,0.0,6,0.0856,-10.438,0,0.188,109.995,4,0.766
13823,Lilly Hiatt,Trinity Lane,3Q7dM70nAfpK7TWkdZnNE4,0.144,0.578,233922,0.811,0.0054,10,0.113,-6.228,0,0.027,145.056,4,0.752
13824,Kenny Chesney,Young - Live,2CxZStik5OIxp6uJ7iqOTY,0.0274,0.584,271107,0.989,0.000524,9,0.476,-4.553,1,0.0983,125.026,4,0.223
13825,Little Big Town,Free,7E56b3ywRXa1AjfhZNDtrw,0.881,0.49,208480,0.59,8.2e-05,4,0.182,-5.562,1,0.0317,155.013,4,0.489
13826,Giovannie and the Hired Guns,Run Away,5zFezGuDuOmNg1jfaBcZ9O,0.014,0.53,261787,0.818,0.0,11,0.135,-6.006,0,0.0398,124.027,4,0.475
13827,The Lacs,Jack in My Coke (feat. Montgomery Gentry),3fkuueBznTgIz9Qx6C2Vp8,0.00661,0.515,232941,0.857,0.000292,1,0.35,-6.078,0,0.17,154.887,4,0.726
13828,Willie Nelson,I Made a Mistake,0wCDan2fOOMYsfELQ0Djjm,0.374,0.436,196760,0.486,0.00359,0,0.211,-10.237,1,0.0271,83.825,3,0.656
